date,month,account_code,account_name,category,dashboard_group,is_pl,description,invoice_number,debit,credit,net_amount,journal_code,journal_name,vat_pct,year_file
2026-01-26,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Bigalletshop; 6016 Kokos Siroop,VF260106,101.25,0.0,101.25,1600,Crediteuren,9,0
2026-01-26,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Bigalletshop; 6140 Lavendel Siroop,VF260106,54.0,0.0,54.0,1600,Crediteuren,9,0
2026-01-26,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Bigalletshop; 6087 Vanille Siroop,VF260106,40.5,0.0,40.5,1600,Crediteuren,9,0
2026-01-26,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Bigalletshop; Korting - magazijnopruiming,VF260106,0.0,22.28,-22.28,1600,Crediteuren,9,0
2026-01-27,2026-01,1100,Rekening-courant bank,,,False,PostNL Pakketten Benelux B.V. AR-Ontvangsten 1114-2634831,,0.0,9.09,-9.09,1100,Rekening-courant bank,0,0
2026-01-27,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56528626100XT batch 36, TEBI?LERA?WORLD?BV",,408.54,0.0,408.54,1100,Rekening-courant bank,0,0
2026-01-27,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56515612200XT batch 461, Lera-Amsterdam",,5674.96,0.0,5674.96,1100,Rekening-courant bank,0,0
2026-01-27,2026-01,1101,NL59BUNQ2160396583,,,False,Clean2day Schoonmaakartikelen B.V. Dubbele betaling factuur 254401,,66.95,0.0,66.95,1101,NL59BUNQ2160396583,0,0
2026-01-27,2026-01,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX56515612200XT batch 461, Lera-Amsterdam",,0.0,5674.96,-5674.96,1100,Rekening-courant bank,0,0
2026-01-27,2026-01,1208,Ontvangsten Tebi,,,False,"Adyen N.V. TX56528626100XT batch 36, TEBI?LERA?WORLD?BV",,0.0,408.54,-408.54,1100,Rekening-courant bank,0,0
2026-01-27,2026-01,1600,Crediteuren,,,False,Picnic B.V.,BON_20260127_9281,0.0,49.59,-49.59,1600,Crediteuren,0,0
2026-01-27,2026-01,1600,Crediteuren,,,False,PostNL Pakketten Benelux B.V. AR-Ontvangsten 1114-2634831,1114-2634831,9.09,0.0,9.09,1100,Rekening-courant bank,0,0
2026-01-27,2026-01,1600,Crediteuren,,,False,Telewash Company Amsterdam,2026-38683,0.0,50.0,-50.0,1600,Crediteuren,0,0
2026-01-27,2026-01,1600,Crediteuren,,,False,PostNL N.V.,1114-2643639,0.0,44.17,-44.17,1600,Crediteuren,0,0
2026-01-27,2026-01,1600,Crediteuren,,,False,Koninklijke PostNL B.V.,1106-2667117,0.0,11.25,-11.25,1600,Crediteuren,0,0
2026-01-27,2026-01,1600,Crediteuren,,,False,Sligro Food Group N.V.,10005155617,0.0,188.14,-188.14,1600,Crediteuren,0,0
2026-01-27,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Sligro Food Group N.V.,10005155617,5.54,0.0,5.54,1600,Crediteuren,9,0
2026-01-27,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Picnic B.V.,BON_20260127_9281,4.06,0.0,4.06,1600,Crediteuren,9,0
2026-01-27,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Telewash Company Amsterdam,2026-38683,8.68,0.0,8.68,1600,Crediteuren,21,0
2026-01-27,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Sligro Food Group N.V.,10005155617,21.0,0.0,21.0,1600,Crediteuren,21,0
2026-01-27,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,PostNL N.V.,1114-2643639,7.51,0.0,7.51,1600,Crediteuren,21,0
2026-01-27,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Clean2day Schoonmaakartikelen B.V. Dubbele betaling factuur 254401,,0.0,11.62,-11.62,1101,NL59BUNQ2160396583,21,0
2026-01-27,2026-01,3090,Emballage,,,False,Picnic B.V.,BON_20260127_9281,0.39,0.0,0.39,1600,Crediteuren,0,0
2026-01-27,2026-01,4208,Schoonmaakkosten,Occupancy – Maintenance,Occupancy,True,Telewash Company Amsterdam,2026-38683,38.0,0.0,38.0,1600,Crediteuren,21,0
2026-01-27,2026-01,4208,Schoonmaakkosten,Occupancy – Maintenance,Occupancy,True,Telewash Company Amsterdam,2026-38683,3.32,0.0,3.32,1600,Crediteuren,21,0
2026-01-27,2026-01,4290,Overige huisvestingskosten,Occupancy – Other,Occupancy,True,Clean2day Schoonmaakartikelen B.V. Dubbele betaling factuur 254401,,0.0,55.33,-55.33,1101,NL59BUNQ2160396583,21,0
2026-01-27,2026-01,4290,Overige huisvestingskosten,Occupancy – Other,Occupancy,True,Sligro Food Group N.V.,10005155617,100.0,0.0,100.0,1600,Crediteuren,21,0
2026-01-27,2026-01,4601,Porti,SG&A – Shipping,SG&A,True,PostNL N.V.,1114-2643639,0.9,0.0,0.9,1600,Crediteuren,0,0
2026-01-27,2026-01,4601,Porti,SG&A – Shipping,SG&A,True,Koninklijke PostNL B.V.,1106-2667117,11.25,0.0,11.25,1600,Crediteuren,0,0
2026-01-27,2026-01,4601,Porti,SG&A – Shipping,SG&A,True,PostNL N.V.,1114-2643639,35.76,0.0,35.76,1600,Crediteuren,21,0
2026-01-27,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Sligro Food Group N.V.,10005155617,61.6,0.0,61.6,1600,Crediteuren,9,0
2026-01-27,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Picnic B.V.,BON_20260127_9281,45.14,0.0,45.14,1600,Crediteuren,9,0
2026-01-28,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56546043200XT batch 462, Lera-Amsterdam",,873.21,0.0,873.21,1100,Rekening-courant bank,0,0
2026-01-28,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56559012500XT batch 37, TEBI?LERA?WORLD?BV",,35.91,0.0,35.91,1100,Rekening-courant bank,0,0
2026-01-28,2026-01,1101,NL59BUNQ2160396583,,,False,Hobart Nederland B.V. 524385,,0.0,285.56,-285.56,1101,NL59BUNQ2160396583,0,0
2026-01-28,2026-01,1101,NL59BUNQ2160396583,,,False,SECURITAS DIRECT B.V. 01.02.2026 - 28.02.2026,,0.0,76.86,-76.86,1101,NL59BUNQ2160396583,0,0
2026-01-28,2026-01,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX56546043200XT batch 462, Lera-Amsterdam",,0.0,873.21,-873.21,1100,Rekening-courant bank,0,0
2026-01-28,2026-01,1208,Ontvangsten Tebi,,,False,"Adyen N.V. TX56559012500XT batch 37, TEBI?LERA?WORLD?BV",,0.0,35.91,-35.91,1100,Rekening-courant bank,0,0
2026-01-28,2026-01,1600,Crediteuren,,,False,Hobart Nederland B.V. 524385,V524385,285.56,0.0,285.56,1101,NL59BUNQ2160396583,0,0
2026-01-28,2026-01,1600,Crediteuren,,,False,SECURITAS DIRECT B.V. 01.02.2026 - 28.02.2026,0148944551,76.86,0.0,76.86,1101,NL59BUNQ2160396583,0,0
2026-01-29,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56586085600XT batch 38, TEBI?LERA?WORLD?BV",,21.01,0.0,21.01,1100,Rekening-courant bank,0,0
2026-01-29,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56573023200XT batch 463, Lera-Amsterdam",,943.42,0.0,943.42,1100,Rekening-courant bank,0,0
2026-01-29,2026-01,1102,Bank - stock&supply,,,False,"Leverancier onbekend Pipoos Amsterdam CB AMSTERDAM, NL",,0.0,9.98,-9.98,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1102,Bank - stock&supply,,,False,"Leverancier onbekend Simon Levelt AMSTERDAM, NL",,0.0,18.0,-18.0,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1102,Bank - stock&supply,,,False,"Leverancier onbekend Albert Heijn 1562 AMSTERDAM, NL",,0.0,8.48,-8.48,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1102,Bank - stock&supply,,,False,Baktotaal Bouwhuis B.V. 1400128597 8151476295242136 Bestelling #2000117530 @Baktotaa... Baktotaal,,0.0,61.28,-61.28,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX56573023200XT batch 463, Lera-Amsterdam",,0.0,943.42,-943.42,1100,Rekening-courant bank,0,0
2026-01-29,2026-01,1208,Ontvangsten Tebi,,,False,"Adyen N.V. TX56586085600XT batch 38, TEBI?LERA?WORLD?BV",,0.0,21.01,-21.01,1100,Rekening-courant bank,0,0
2026-01-29,2026-01,1300,Debiteuren,,,False,Everybody Taal BV,10061,301.93,0.0,301.93,1300,Debiteuren,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,Pipoos,BON_20260129_1650,0.0,9.98,-9.98,1600,Crediteuren,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,"Leverancier onbekend Pipoos Amsterdam CB AMSTERDAM, NL",BON_20260129_1650,9.98,0.0,9.98,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,Picnic B.V.,BON_20260129_7611,0.0,82.39,-82.39,1600,Crediteuren,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,Albert Heijn,BON_20260129_9593,0.0,8.48,-8.48,1600,Crediteuren,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,Simon Lévelt Mokum B.V.,BON_20260129_8499,0.0,18.0,-18.0,1600,Crediteuren,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,"Leverancier onbekend Simon Levelt AMSTERDAM, NL",BON_20260129_8499,18.0,0.0,18.0,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,"Leverancier onbekend Albert Heijn 1562 AMSTERDAM, NL",BON_20260129_9593,8.48,0.0,8.48,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,Baktotaal Bouwhuis B.V.,2000104037,0.0,61.28,-61.28,1600,Crediteuren,0,0
2026-01-29,2026-01,1600,Crediteuren,,,False,Baktotaal Bouwhuis B.V. 1400128597 8151476295242136 Bestelling #2000117530 @Baktotaa... Baktotaal,2000104037,61.28,0.0,61.28,1102,Bank - stock&supply,0,0
2026-01-29,2026-01,1670,Btw af te dragen laag (verkopen),,,False,Everybody Taal BV,10061,0.0,24.48,-24.48,1300,Debiteuren,9,0
2026-01-29,2026-01,1671,Btw af te dragen hoog (verkopen),,,False,Everybody Taal BV,10061,0.0,0.95,-0.95,1300,Debiteuren,21,0
2026-01-29,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Albert Heijn,BON_20260129_9593,0.7,0.0,0.7,1600,Crediteuren,9,0
2026-01-29,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Simon Lévelt Mokum B.V.,BON_20260129_8499,1.49,0.0,1.49,1600,Crediteuren,9,0
2026-01-29,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Baktotaal Bouwhuis B.V.,2000104037,4.08,0.0,4.08,1600,Crediteuren,9,0
2026-01-29,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Picnic B.V.,BON_20260129_7611,6.77,0.0,6.77,1600,Crediteuren,9,0
2026-01-29,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Pipoos,BON_20260129_1650,1.73,0.0,1.73,1600,Crediteuren,21,0
2026-01-29,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Baktotaal Bouwhuis B.V.,2000104037,2.06,0.0,2.06,1600,Crediteuren,21,0
2026-01-29,2026-01,3090,Emballage,,,False,Picnic B.V.,BON_20260129_7611,0.39,0.0,0.39,1600,Crediteuren,0,0
2026-01-29,2026-01,4303,Kleine aanschaffingen inventaris,SG&A – Equipment & Repairs,SG&A,True,Pipoos,BON_20260129_1650,8.25,0.0,8.25,1600,Crediteuren,21,0
2026-01-29,2026-01,4601,Porti,SG&A – Shipping,SG&A,True,Baktotaal Bouwhuis B.V.,2000104037,9.82,0.0,9.82,1600,Crediteuren,21,0
2026-01-29,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Albert Heijn,BON_20260129_9593,7.78,0.0,7.78,1600,Crediteuren,9,0
2026-01-29,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Simon Lévelt Mokum B.V.,BON_20260129_8499,16.51,0.0,16.51,1600,Crediteuren,9,0
2026-01-29,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Baktotaal Bouwhuis B.V.,2000104037,45.32,0.0,45.32,1600,Crediteuren,9,0
2026-01-29,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Picnic B.V.,BON_20260129_7611,75.23,0.0,75.23,1600,Crediteuren,9,0
2026-01-29,2026-01,8110,Omzet laag (Kiosk),Revenue – Kiosk,Revenue,False,Everybody Taal BV,10061,0.0,272.0,-272.0,1300,Debiteuren,9,0
2026-01-29,2026-01,8200,Omzet hoog (diensten),Revenue – Services,Revenue,False,Everybody Taal BV,10061,0.0,4.5,-4.5,1300,Debiteuren,21,0
2026-01-30,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56600514600XT batch 464, Lera-Amsterdam",,944.54,0.0,944.54,1100,Rekening-courant bank,0,0
2026-01-30,2026-01,1100,Rekening-courant bank,,,False,"Adyen N.V. TX56610156200XT batch 39, TEBI?LERA?WORLD?BV",,4.11,0.0,4.11,1100,Rekening-courant bank,0,0
2026-01-30,2026-01,1101,NL59BUNQ2160396583,,,False,"Heineken Sligro St. Derdengelden ,10005155617 /27.1.2026 ,",,0.0,188.14,-188.14,1101,NL59BUNQ2160396583,0,0
2026-01-30,2026-01,1101,NL59BUNQ2160396583,,,False,PICNIC BY BUCKAROO Picnic 27-01-2026,,0.0,49.59,-49.59,1101,NL59BUNQ2160396583,0,0
2026-01-30,2026-01,1101,NL59BUNQ2160396583,,,False,Homerun B.V. homerun,,0.0,59.29,-59.29,1101,NL59BUNQ2160396583,0,0
2026-01-30,2026-01,1204,Ontvangsten Adyen (Kiosk),,,False,"Adyen N.V. TX56600514600XT batch 464, Lera-Amsterdam",,0.0,944.54,-944.54,1100,Rekening-courant bank,0,0
2026-01-30,2026-01,1208,Ontvangsten Tebi,,,False,"Adyen N.V. TX56610156200XT batch 39, TEBI?LERA?WORLD?BV",,0.0,4.11,-4.11,1100,Rekening-courant bank,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,"Heineken Sligro St. Derdengelden ,10005155617 /27.1.2026 ,",10005155617,188.14,0.0,188.14,1101,NL59BUNQ2160396583,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,PICNIC BY BUCKAROO Picnic 27-01-2026,BON_20260127_9281,49.59,0.0,49.59,1101,NL59BUNQ2160396583,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,Homerun B.V. homerun,BON_20260123_9561,59.29,0.0,59.29,1101,NL59BUNQ2160396583,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,Picnic B.V.,BON_20260130_3883,0.0,76.1,-76.1,1600,Crediteuren,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,Anastasiia Poliakova,2026-01-30,0.0,1217.56,-1217.56,1600,Crediteuren,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,L.C. Salden,013026,0.0,2005.58,-2005.58,1600,Crediteuren,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,Kseniia Nesterova,2026-0004,0.0,2302.93,-2302.93,1600,Crediteuren,0,0
2026-01-30,2026-01,1600,Crediteuren,,,False,Chiever B.V,9825961,0.0,771.38,-771.38,1600,Crediteuren,0,0
2026-01-30,2026-01,1679,Btw te vorderen laag (inkopen),,,False,Picnic B.V.,BON_20260130_3883,5.46,0.0,5.46,1600,Crediteuren,9,0
2026-01-30,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,L.C. Salden,013026,348.08,0.0,348.08,1600,Crediteuren,21,0
2026-01-30,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Kseniia Nesterova,2026-0004,399.68,0.0,399.68,1600,Crediteuren,21,0
2026-01-30,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Picnic B.V.,BON_20260130_3883,1.65,0.0,1.65,1600,Crediteuren,21,0
2026-01-30,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Anastasiia Poliakova,2026-01-30,211.31,0.0,211.31,1600,Crediteuren,21,0
2026-01-30,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Chiever B.V,9825961,133.88,0.0,133.88,1600,Crediteuren,21,0
2026-01-30,2026-01,3090,Emballage,,,False,Picnic B.V.,BON_20260130_3883,0.43,0.0,0.43,1600,Crediteuren,0,0
2026-01-30,2026-01,4290,Overige huisvestingskosten,Occupancy – Other,Occupancy,True,Picnic B.V.,BON_20260130_3883,7.86,0.0,7.86,1600,Crediteuren,21,0
2026-01-30,2026-01,4703,Advocaat en juridisch advies,SG&A – Professional Services,SG&A,True,Chiever B.V,9825961,637.5,0.0,637.5,1600,Crediteuren,21,0
2026-01-30,2026-01,7001,Inkopen eten en drinken laag (Kiosk),COGS – Food & Bev Kiosk,COGS,True,Picnic B.V.,BON_20260130_3883,60.7,0.0,60.7,1600,Crediteuren,9,0
2026-01-30,2026-01,7100,Kosten uitbesteed werk,Labor – Freelancers,Labor,True,Anastasiia Poliakova,2026-01-30,1006.25,0.0,1006.25,1600,Crediteuren,21,0
2026-01-30,2026-01,7100,Kosten uitbesteed werk,Labor – Freelancers,Labor,True,L.C. Salden,013026,1657.5,0.0,1657.5,1600,Crediteuren,21,0
2026-01-30,2026-01,7100,Kosten uitbesteed werk,Labor – Freelancers,Labor,True,"Kseniia Nesterova; Bar service - 75,25 hours",2026-0004,1730.75,0.0,1730.75,1600,Crediteuren,21,0
2026-01-30,2026-01,7100,Kosten uitbesteed werk,Labor – Freelancers,Labor,True,"Kseniia Nesterova; Head barista service - 7,5 hours",2026-0004,172.5,0.0,172.5,1600,Crediteuren,21,0
2026-01-31,2026-01,1100,Rekening-courant bank,,,False,LERA WORLD,,0.0,9000.0,-9000.0,1100,Rekening-courant bank,0,0
2026-01-31,2026-01,1101,NL59BUNQ2160396583,,,False,LERA WORLD B.V.,,9000.0,0.0,9000.0,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1101,NL59BUNQ2160396583,,,False,Leverancier onbekend 7INKANJ 7140265352814105 via Stripe Subminimal Pte. Ltd,,0.0,59.4,-59.4,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1101,NL59BUNQ2160396583,,,False,L.C. saiden 013026-1,,0.0,2005.56,-2005.56,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1101,NL59BUNQ2160396583,,,False,Gemeente Amsterdam Incasso Gemeente Amsterdam Belastingen Termijn 2 van 6 Vervaldatum 30 jan 2026 Kenmerk 80883986 Betalingsregeling,,0.0,460.0,-460.0,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1102,Bank - stock&supply,,,False,"HEMA EV0012 Amsterdam AMSTERDAM, NL
",,0.0,10.08,-10.08,1102,Bank - stock&supply,0,0
2026-01-31,2026-01,1200,Kruisposten,,,False,LERA WORLD B.V.,,0.0,9000.0,-9000.0,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1200,Kruisposten,,,False,LERA WORLD,,9000.0,0.0,9000.0,1100,Rekening-courant bank,0,0
2026-01-31,2026-01,1204,Ontvangsten Adyen (Kiosk),,,False,Adyen,,33001.93,0.0,33001.93,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1206,Ontvangsten Stripe (Online),,,False,Omzet Shopify januari 2026,,801.31,0.0,801.31,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1207,Ontvangsten Paypal (Online),,,False,Omzet Shopify januari 2026,,129.69,0.0,129.69,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1208,Ontvangsten Tebi,,,False,Tebi B.V.,,4124.8,0.0,4124.8,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,"HEMA EV0012 Amsterdam AMSTERDAM, NL
",BON_20260131_5093,10.08,0.0,10.08,1102,Bank - stock&supply,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Harvest cafe,BON_00010101_5744,0.0,78.75,-78.75,1600,Crediteuren,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Subminimal.com,72676,0.0,59.4,-59.4,1600,Crediteuren,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Leverancier onbekend 7INKANJ 7140265352814105 via Stripe Subminimal Pte. Ltd,72676,59.4,0.0,59.4,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,L.C. saiden 013026-1,013026,2005.56,0.0,2005.56,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Hema,BON_20260131_5093,0.0,10.08,-10.08,1600,Crediteuren,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Buma Sena,702477677,0.0,350.48,-350.48,1600,Crediteuren,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Google Cloud EMEA Limited,5476567846,0.0,64.8,-64.8,1600,Crediteuren,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Adyen,NL202601014167,6.53,0.0,6.53,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Adyen,NL202601013525,1049.57,0.0,1049.57,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Tebi B.V.,NL20260100016642,28.79,0.0,28.79,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1600,Crediteuren,,,False,Gemeente Amsterdam Incasso Gemeente Amsterdam Belastingen Termijn 2 van 6 Vervaldatum 30 jan 2026 Kenmerk 80883986 Betalingsregeling,79143297,460.0,0.0,460.0,1101,NL59BUNQ2160396583,0,0
2026-01-31,2026-01,1670,Btw af te dragen laag (verkopen),,,False,Omzet Adyen januari 2026,,0.0,2812.13,-2812.13,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1670,Btw af te dragen laag (verkopen),,,False,Omzet Tebi januari 2026,,0.0,277.85,-277.85,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1670,Btw af te dragen laag (verkopen),,,False,Omzet Shopify januari 2026,,0.0,66.64,-66.64,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1671,Btw af te dragen hoog (verkopen),,,False,Omzet Tebi januari 2026,,0.0,136.85,-136.85,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Hema,BON_20260131_5093,1.75,0.0,1.75,1600,Crediteuren,21,0
2026-01-31,2026-01,1680,Btw te vorderen hoog (inkopen),,,False,Buma Sena,702477677,39.84,0.0,39.84,1600,Crediteuren,21,0
2026-01-31,2026-01,2011,Tussenrekening memoriaal,,,False,Omzet Adyen januari 2026,,0.0,0.0,0.0,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,2011,Tussenrekening memoriaal,,,False,Omzet Tebi januari 2026,,0.0,0.0,0.0,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,2011,Tussenrekening memoriaal,,,False,Omzet Shopify januari 2026,,0.0,0.0,0.0,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,4303,Kleine aanschaffingen inventaris,SG&A – Equipment & Repairs,SG&A,True,Hema,BON_20260131_5093,8.33,0.0,8.33,1600,Crediteuren,21,0
2026-01-31,2026-01,4405,Representatiekosten,SG&A – Travel & Entertainment,SG&A,True,Harvest cafe,BON_00010101_5744,78.75,0.0,78.75,1600,Crediteuren,0,0
2026-01-31,2026-01,4606,Contributies en abonnementen,SG&A – Subscriptions,SG&A,True,Buma Sena,702477677,189.7,0.0,189.7,1600,Crediteuren,21,0
2026-01-31,2026-01,4606,Contributies en abonnementen,SG&A – Subscriptions,SG&A,True,Buma Sena,702477677,120.94,0.0,120.94,1600,Crediteuren,0,0
2026-01-31,2026-01,4611,Contributies en abonnementen binnen EU,SG&A – Subscriptions,SG&A,True,Google Cloud EMEA Limited,5476567846,64.8,0.0,64.8,1600,Crediteuren,0,0
2026-01-31,2026-01,7022,Inkopen import buiten EU overig,COGS – Retail & Other,COGS,True,Subminimal.com,72676,59.4,0.0,59.4,1600,Crediteuren,0,0
2026-01-31,2026-01,8000,Omzet hoog (Retail),Revenue – Retail,Revenue,False,Omzet Tebi januari 2026,,0.0,651.69,-651.69,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,8010,Omzet laag (Retail),Revenue – Retail,Revenue,False,Omzet Tebi januari 2026,,0.0,3087.2,-3087.2,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,8110,Omzet laag (Kiosk),Revenue – Kiosk,Revenue,False,Omzet Adyen januari 2026,,0.0,31245.9,-31245.9,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,8111,Omzet laag (Shopify),Matcha Company – E-com,Matcha Company,True,Omzet Shopify januari 2026,,0.0,740.46,-740.46,2011,Tussenrekening memoriaal,0,0
2026-01-31,2026-01,8160,Omzet buiten EU,Revenue – Export & EU,Revenue,False,Omzet Shopify januari 2026,,0.0,123.9,-123.9,2011,Tussenrekening memoriaal,0,0
2026-02-01,2026-02,1600,Crediteuren,,,False,Myparcel,260069702,0.0,167.1,-167.1,1600,Crediteuren,0,0
2026-02-01,2026-02,1600,Crediteuren,,,False,Adyen,NL202602014781,0.0,6.53,-6.53,1600,Crediteuren,0,0
2026-02-01,2026-02,1600,Crediteuren,,,False,Adyen,BON_20260201_3281,0.0,1229.37,-1229.37,1600,Crediteuren,0,0
2026-02-01,2026-02,1600,Crediteuren,,,False,Vattenfall,3015796660,0.0,442.0,-442.0,1600,Crediteuren,0,0
2026-02-01,2026-02,1680,Btw te vorderen hoog (inkopen),,,False,Myparcel,260069702,18.83,0.0,18.83,1600,Crediteuren,21,0
2026-02-01,2026-02,1680,Btw te vorderen hoog (inkopen),,,False,Adyen,NL202602014781,1.13,0.0,1.13,1600,Crediteuren,21,0
2026-02-01,2026-02,1680,Btw te vorderen hoog (inkopen),,,False,Adyen,BON_20260201_3281,213.36,0.0,213.36,1600,Crediteuren,21,0
2026-02-01,2026-02,1680,Btw te vorderen hoog (inkopen),,,False,Vattenfall,3015796660,76.71,0.0,76.71,1600,Crediteuren,21,0
2026-02-01,2026-02,4210,"Gas, water en elektra",Occupancy – Utilities,Occupancy,True,Vattenfall,3015796660,365.29,0.0,365.29,1600,Crediteuren,21,0
2026-02-01,2026-02,4601,Porti,SG&A – Shipping,SG&A,True,Myparcel,260069702,89.67,0.0,89.67,1600,Crediteuren,21,0
2026-02-01,2026-02,4601,Porti,SG&A – Shipping,SG&A,True,Myparcel,260069702,58.6,0.0,58.6,1600,Crediteuren,0,0
2026-02-01,2026-02,4754,Adyen kosten,SG&A – Payment Processing,SG&A,True,Adyen,NL202602014781,5.4,0.0,5.4,1600,Crediteuren,21,0
2026-02-01,2026-02,4754,Adyen kosten,SG&A – Payment Processing,SG&A,True,Adyen,BON_20260201_3281,1016.01,0.0,1016.01,1600,Crediteuren,21,0
