date,order_number,amount_eur,payment_method,month,entity,source_file
2025-10-23 08:55:50,3749621617370601411,14.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 08:57:29,3749622443740763155,13.0,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:02:21,3749624897945474325,6.45,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:02:28,3749624957496202532,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:06:46,3749627118418400770,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:15:41,3749631601944827837,8.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:15:44,3749631634803005389,11.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:23:29,3749635529163937195,4.7,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:25:40,3749636632802760271,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:54:41,3749651235716732159,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:56:36,3749652201430062556,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 09:57:20,3749652565051053625,8.0,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:07:43,3749657793183880392,3.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:09:47,3749658836928042605,9.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:10:42,3749659298293094191,6.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:12:30,3749660200395609224,6.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:12:57,3749660425780729095,6.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:14:38,3749661273642505836,21.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:15:35,3749661756062963527,7.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:18:48,3749663372891657671,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:19:38,3749663793068643992,5.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:34:54,3749671477293619033,6.2,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:35:52,3749671960058008619,3.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:36:03,3749672052307530834,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:37:19,3749672692618368364,3.75,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:42:04,3749675080913786215,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:43:32,3749675825025259123,4.7,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:44:18,3749676206170052353,9.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:48:48,3749678475020080713,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:54:09,3749681165515101830,15.8,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 10:59:12,3749683703656224254,10.6,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:01:55,3749685076015716295,11.8,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:02:05,3749685159146821614,7.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:02:38,3749685435165578323,9.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:02:46,3749685501829846133,5.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:03:43,3749685984300635443,7.65,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:06:48,3749687528895027051,6.55,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:08:10,3749688223622763606,7.15,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:11:31,3749689902527158002,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:11:49,3749690055862523691,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:14:02,3749691175599084768,13.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:17:01,3749692677117974254,6.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:21:24,3749694879228237371,14.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:22:51,3749695608751921012,7.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:23:25,3749695892228151249,7.05,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:25:00,3749696689447900405,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:31:31,3749699971943765289,6.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:35:23,3749701915567462350,18.2,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:37:56,3749703201121637740,7.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:42:57,3749705723794166858,7.8,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:44:54,3749706704850261394,4.15,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:49:51,3749709200813462733,21.35,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:52:39,3749710610091218532,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 11:54:43,3749711647871079450,29.9,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:06:32,3749717599437461455,13.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:09:07,3749718900678333818,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:11:24,3749720047879198471,6.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:12:25,3749720556346283914,12.2,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:12:26,3749720567150811029,7.85,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:16:56,3749722835682072137,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:18:15,3749723490488424244,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:18:27,3749723598827296616,7.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:18:40,3749723700312676256,4.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:19:51,3749724302866388039,4.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:20:08,3749724440716383346,13.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:20:27,3749724598095058069,4.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:28:09,3749728481232033098,3.75,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:31:11,3749730004628412147,12.6,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:33:59,3749731412622709841,13.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:37:54,3749733385044498113,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:39:07,3749733992933365601,6.55,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:45:57,3749737434175248125,6.3,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:46:06,3749737512474515211,7.25,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:47:24,3749738162197369927,5.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:50:45,3749739851235202949,12.0,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:50:53,3749739917807196049,11.6,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 12:54:24,3749741687560213845,18.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:05:43,3749747382032536621,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:10:13,3749749647686506310,17.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:10:43,3749749904705066873,3.75,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:14:02,3749751571278206384,17.7,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:16:54,3749753013749684084,11.2,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:22:42,3749755936105830192,10.3,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:23:54,3749756539221578785,8.45,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:23:56,3749756551049516069,8.45,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:24:22,3749756771946730625,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:28:09,3749758679952397991,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:28:31,3749758861716756152,4.35,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:34:49,3749762031880771068,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:35:03,3749762150881564187,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:35:40,3749762455983625849,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:36:48,3749763033388291888,6.2,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:38:29,3749763873717097565,5.9,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:41:25,3749765352637076943,5.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:45:11,3749767252908447681,16.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:50:39,3749769998155912896,5.3,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:57:33,3749773477800842772,6.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 13:59:41,3749774547725850399,22.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:03:58,3749776705594594626,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:04:13,3749776828772914529,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:10:32,3749780006075634989,10.6,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:21:54,3749785726611363621,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:23:32,3749786553493230595,14.2,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:37:52,3749793762646169413,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:39:16,3749794466660095986,6.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:43:21,3749796521801946621,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-23 14:50:47,3749800264220022243,4.35,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:05:33,3750290882721486228,10.4,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:06:29,3750291354354193832,5.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:09:38,3750292941503993265,20.05,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:10:51,3750293554635740605,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:25:59,3750301164067886817,3.75,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:32:28,3750304430189188904,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:32:56,3750304664004859691,4.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:52:24,3750314466814728128,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:52:47,3750314655315138503,10.4,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:53:17,3750314905463429067,16.4,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:55:45,3750316152505505761,4.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 07:58:51,3750317712191001623,5.3,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:06:18,3750321462855079093,8.2,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:07:34,3750322094383043807,4.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:13:30,3750325086582740320,7.4,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:13:39,3750325160150832483,11.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:20:28,3750328593842968045,4.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:20:51,3750328784985789943,4.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:24:56,3750330837611058790,12.7,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:30:16,3750333521521022703,6.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:34:58,3750335886714214308,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:38:00,3750337417668728812,13.8,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 08:40:29,3750338665750991938,13.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:07:44,3750352379816449273,5.7,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:12:02,3750354542886131213,11.8,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:16:14,3750356662125336247,11.8,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:23:05,3750360103216224222,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:23:10,3750360151610103777,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:24:29,3750360811642557471,6.3,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:27:00,3750362076669809838,4.7,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:30:59,3750364078594332117,4.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:36:23,3750366797828724606,6.3,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:36:24,3750366811284051841,6.9,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:37:18,3750367260611450834,4.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:37:30,3750367358321956837,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:40:12,3750368720875164920,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:42:11,3750369721904534974,19.35,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:44:33,3750370909748205186,5.95,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:48:18,3750372794693588041,25.2,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:48:37,3750372960687363184,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:49:04,3750373185653052585,4.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:50:37,3750373961540572534,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:54:00,3750375667271735015,6.2,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:57:29,3750377417152140490,6.3,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 09:58:38,3750378000453997944,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:02:37,3750380005541025768,8.6,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:05:47,3750381600014079491,12.1,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:07:50,3750382632316180365,7.05,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:07:57,3750382690994493338,7.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:08:46,3750383094914356289,4.7,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:25:53,3750391717505799629,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:26:19,3750391934636529178,5.9,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:31:43,3750394654273574459,10.6,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:37:14,3750397425047574174,7.8,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:41:06,3750399372605527526,5.9,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:42:14,3750399944440157919,4.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:44:53,3750401275670303922,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:53:28,3750405599125313374,4.75,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:56:58,3750407357536933302,3.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 10:59:57,3750408859919848456,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:00:43,3750409247297377429,19.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:01:16,3750409519558038755,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:02:12,3750409995267609996,6.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:02:19,3750410047998399919,6.3,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:02:50,3750410310830265870,5.55,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:04:45,3750411274136065932,11.4,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:05:15,3750411529988610036,11.2,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:07:50,3750412828922615236,7.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:08:07,3750412974808897035,7.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:09:06,3750413467471845081,7.8,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:09:18,3750413562372167435,10.85,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:10:18,3750414070025557970,12.4,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:10:26,3750414132998837255,13.0,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:11:50,3750414840384984377,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:12:03,3750414949856318815,10.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:13:23,3750415620257093173,17.75,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:18:44,3750418318016648685,13.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:21:21,3750419635330095030,4.7,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:34:48,3750426399198942495,14.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:35:35,3750426792607880630,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:36:08,3750427074632881670,4.35,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:36:24,3750427203834222150,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:37:18,3750427656735168186,10.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:39:43,3750428878745637994,17.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:42:14,3750430141340194460,5.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:46:02,3750432057600251224,10.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:53:25,3750435775095772747,5.3,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:54:08,3750436134866392809,10.25,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:54:56,3750436533031671665,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:55:09,3750436642695944117,7.1,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:55:42,3750436919410956278,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 11:59:05,3750438623263069686,10.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:08:37,3750443423727883551,7.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:08:45,3750443489444238648,11.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:13:21,3750445799742379121,11.45,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:15:16,3750446772174984725,5.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:15:37,3750446944955143796,6.3,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:16:43,3750447497881851714,3.75,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:24:05,3750451207290754067,3.75,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:28:31,3750453437033092831,7.15,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:28:32,3750453447661459170,7.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:29:23,3750453872250853262,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:29:29,3750453925006808998,4.35,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:30:29,3750454427803194444,6.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:31:04,3750454721328977063,11.8,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:31:17,3750454831546897631,4.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:31:50,3750455103094527312,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:33:15,3750455823936001648,11.4,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:33:47,3750456086608484096,4.15,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:35:12,3750456805260530789,18.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:38:32,3750458481522513766,7.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:44:45,3750461611849028694,5.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:55:26,3750466987210315774,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:58:52,3750468712595986003,22.25,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 12:59:29,3750469022815098550,4.95,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:02:37,3750470596610233540,9.4,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:02:37,3750470603077850315,5.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:04:34,3750471578018649606,13.6,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:05:26,3750472015585220279,19.1,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:10:19,3750474480024032765,13.35,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:15:40,3750477168681948659,17.15,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:17:04,3750477874818193130,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:22:18,3750480505720542902,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:26:10,3750482453437879734,10.05,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:26:22,3750482554587715039,10.25,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:27:30,3750483128880207553,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:27:56,3750483343108478735,42.0,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:29:41,3750484220330382399,6.5,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:32:54,3750485838551586441,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:33:29,3750486132840732411,23.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:33:44,3750486258678241060,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:35:14,3750487017142621248,7.1,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:36:33,3750487679532274964,11.0,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:38:03,3750488436243437108,6.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:39:50,3750489335930033999,12.15,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:40:52,3750489848859857945,5.9,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:41:03,3750489943164589125,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:42:18,3750490577183970594,11.2,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:43:00,3750490926905038196,7.1,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:43:29,3750491171600733643,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:47:12,3750493040188331100,6.3,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:48:42,3750493794240304491,6.65,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:54:05,3750496505102865714,10.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 13:54:08,3750496532902712630,11.2,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:02:10,3750500576899634817,16.75,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:07:01,3750503015258264970,12.6,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:07:56,3750503475222418926,15.05,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:07:56,3750503476505875954,9.95,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:12:08,3750505589252297812,6.3,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:12:25,3750505729082004619,5.9,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:17:04,3750508076533290959,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:22:41,3750510898075145229,4.95,visa,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:24:10,3750511642178229535,6.9,mastercard,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:25:54,3750512518410278475,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:26:16,3750512702850602645,6.5,maestro,2025-10,Lera World,lera_completed_orders.xlsx
2025-10-24 14:29:43,3750514436113175878,6.5,visa,2025-10,Lera World,lera_completed_orders.xlsx
